,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,MFCC_21,MFCC_22,MFCC_23,MFCC_24,MFCC_25,MFCC_26,MFCC_27,MFCC_28,MFCC_29,MFCC_30,MFCC_31,MFCC_32,MFCC_33,MFCC_34,MFCC_35,MFCC_36,MFCC_37,MFCC_38,MFCC_39,MFCC_40,MFCC_41,MFCC_42,MFCC_43,MFCC_44,MFCC_45,MFCC_46,MFCC_47,MFCC_48,MFCC_49,MFCC_50,Label
567,-296.65384,71.56449,1.7729881,22.6459,-4.9942374,-1.9295533,-10.936069,-3.0122552,-0.04326802,3.450924,-0.5835893,4.9245543,-0.39436883,2.6880276,-4.586747,-1.5509477,-0.5255974,-2.8170648,-2.9146838,-0.4456225,-1.148412,-0.29826432,1.1563652,1.1434081,2.6318445,1.1602575,3.7298355,6.381899,4.49631,-0.24868682,0.62976724,2.9438438,3.7358267,0.03413726,0.88857895,2.1189244,0.5097998,-1.374791,1.4486994,2.7238734,1.1487539,1.4346153,1.8603253,1.2991623,-0.08000564,0.097691245,1.3931482,1.4933583,-0.8120853,-0.476999,exc
581,-250.34598,107.02576,-24.967583,26.859945,-11.890316,1.4732497,-12.062519,-1.3592234,-7.781982,3.6413379,-2.7833436,4.42791,-6.878146,5.460599,-1.9381607,-2.5456264,-2.2836545,-3.884759,-4.062524,-4.382245,-4.550834,-5.9589987,-2.566709,-4.331474,-0.5373809,-2.7269423,-0.29505947,1.0211061,1.8250756,0.30680898,1.3240486,0.91532964,1.351959,0.72384036,3.3738356,5.4725842,3.9335608,2.8537395,2.8646202,3.2271056,2.5288553,3.3227313,1.4438031,0.36551315,0.48534596,0.70396197,1.7184207,0.34081617,0.33449844,0.7630929,exc
600,-340.46176,79.761734,10.28862,18.446672,-0.050038166,3.1569574,-5.491903,0.19348824,-1.6156707,6.621208,0.9131401,0.52695477,-1.800703,3.983653,-2.4845245,-2.7765307,0.22117157,-0.31105995,-1.0415971,0.3781423,-1.9294572,-3.2749424,0.4459413,0.49585843,1.0617572,1.6781087,3.3222694,3.1187515,3.5338926,-0.024925966,-1.9859688,0.90689486,1.8781232,-1.1301465,0.97861737,2.9783332,0.707156,-1.915134,1.122911,1.5592102,-0.2472316,1.6070025,1.1744394,-1.6048152,0.3244485,1.9447091,0.6290281,0.45550162,1.43399,0.7161548,exc
603,-349.55167,120.38993,-5.0802736,27.92076,-14.609695,14.476334,-10.898684,7.673995,-5.5279603,4.2763467,1.1554945,3.7890954,-2.945344,5.909259,-5.52145,-0.99331295,-4.3567324,-1.4026203,-3.2026527,-0.53630257,-1.2963543,-4.7414894,-1.0581017,-0.22128141,1.8154237,-0.52715474,0.14414436,0.6809383,2.8383121,-2.7077243,-2.7759159,2.0163772,1.3596538,-2.0161355,-0.57742023,0.5096009,-0.8075965,-3.6067352,0.8118493,0.985979,-0.450887,1.937137,0.21974753,-1.5051507,0.5226922,-0.07035998,0.1450376,-1.03722,1.3759373,1.3909757,exc
605,-333.96182,106.79213,-0.81000406,32.53812,-11.081995,13.645058,-11.460282,1.4800179,-7.927995,1.8506625,-9.5340805,2.1657166,-0.87354624,6.9038696,-6.378957,0.602585,-0.8904661,-2.2142556,-3.3165493,-1.3245926,-2.5521417,-5.4749923,-1.736288,-2.569666,2.1211615,-0.3497275,-0.5512833,0.16440257,4.3478374,-0.77945864,-0.7951888,2.1113858,3.0393445,-1.1287016,0.5782233,0.90189743,0.63378775,-0.98572206,0.99322164,2.6997519,1.3161108,4.1358604,2.0824354,-0.24106078,2.4218621,2.0785797,1.1631567,-0.1718392,1.2699885,1.8987174,exc
616,-203.79886,88.26716,-47.13947,24.179651,-22.389235,-3.1234164,-17.462431,-5.755054,-4.6905856,0.97100925,-8.212679,0.47694823,-1.6750019,1.4352201,-8.731485,10.3407345,-4.287045,-0.19812082,-0.83778113,-0.5913657,7.4593835,6.240412,1.2035784,-1.0257559,0.46810797,0.8339046,2.6221879,0.2516838,1.2876189,3.2571278,5.4386325,2.1632469,1.1876906,-1.8990363,-0.014171058,0.35922927,0.17987347,-2.7168074,0.96046484,0.65360427,-2.0420089,-0.8222093,1.9180914,2.0633485,0.4324036,0.39280078,1.4245204,0.03164051,-1.5958196,-1.3520535,ang
618,-301.69672,123.732285,-20.473524,18.04522,-11.537221,2.9008033,-14.221799,-4.411449,-0.90019256,1.4647909,-2.1620827,0.42812726,-3.5171332,1.3807194,-9.765335,1.2534791,-2.7448742,-5.576543,-1.0623908,-1.9371822,-3.4996228,0.66216856,0.2581852,-1.3416628,0.27050167,0.81145704,4.580662,3.2596693,2.588257,0.5214289,-0.1052746,-0.07150431,0.13863097,0.15184014,5.095964,3.5580742,2.9421523,0.312256,0.49812675,2.0255313,0.82959193,1.6255774,3.1190982,0.7490333,0.35413247,0.45520702,-0.69625705,-1.0027169,0.59467715,0.9855392,ang
619,-198.1635,78.14882,-35.37801,24.595709,-14.945307,-0.22936642,-22.939756,-10.914807,-4.902809,-5.070969,-5.4610476,-7.656504,-2.6251504,-3.0700016,-12.504254,11.260949,0.3608565,5.207268,8.072931,4.115456,3.3480282,3.99544,3.399287,-0.38056377,-0.27651656,0.8674123,3.438822,5.2667727,0.93648046,-0.85592014,0.3987191,1.4634397,1.176528,-2.8652127,4.6395617,3.1384187,-2.3959713,-3.9446292,1.2068863,0.40869626,-4.236316,-2.0363173,2.3937361,-0.37453195,-0.0922032,1.9518368,1.2622669,-0.21504828,0.3132156,0.28369626,ang
620,-262.39157,90.98592,-27.253347,18.238535,-8.564305,3.1680107,-22.347582,-5.129968,-0.77674466,3.9582813,-3.6957057,4.684187,-0.92364925,0.010536692,-7.025439,7.4684296,-0.0142212855,3.909904,3.5570827,0.59399956,-2.4301639,-1.1730723,-1.3821855,-0.78386617,-0.6363796,2.9505298,0.9728468,-0.56772584,1.0573913,3.3675056,0.9063171,-1.9955994,0.7477788,0.52943057,2.4922955,-0.27922538,2.1215281,1.0325949,0.73972714,-0.2554316,-2.0691805,-3.1339197,1.263783,1.7674989,1.501968,0.27115607,1.8926833,-0.14171442,0.69360316,-0.17175715,ang
625,-331.823,114.10735,-15.981216,36.372303,-5.91175,-0.2454028,-21.810942,3.0130546,-4.105565,-0.43834263,-2.4740152,-0.022441551,-1.6643623,2.6354609,-4.349444,3.4303513,-5.555449,-0.49451,-1.8557266,-5.034481,0.08815359,-2.1482565,0.24910544,-0.5400431,1.571074,0.7584479,3.7189622,2.720593,2.796301,3.0629904,1.3997159,1.5425881,3.8179991,2.4502475,4.574793,3.813766,2.529722,-0.5403508,0.68650687,-0.026112473,-1.7789581,-1.716392,-0.31901306,0.975413,0.91358674,0.4572933,-2.4152145,-0.71233404,0.469625,-1.667968,sad
626,-203.72551,64.73567,-40.2776,22.466019,-20.550837,6.6269593,-21.70957,-1.6011119,-6.595797,1.184031,-9.586106,0.1485199,-3.4931793,6.6388445,2.3682766,15.553417,1.1577619,1.389917,3.0362406,1.5140789,3.7276578,0.49749425,-1.877987,-1.595439,-0.6193953,-0.2827512,-2.0624192,4.546785,4.1997466,2.7096517,1.494121,-1.8494312,-0.8000191,-1.9484305,2.1407936,1.5200866,-0.096005954,-1.2898538,0.97603226,-2.079106,-1.8661593,-0.45539325,1.2605573,0.53894114,1.5147336,-0.3851546,0.3577585,0.23592179,0.052451156,-1.3769128,ang
632,-419.36584,133.18198,-8.378435,32.340355,-4.8269176,14.78592,-15.863428,7.292131,-5.272171,8.715509,-2.6063883,2.1170068,-0.2309857,3.6318977,-5.3588586,-0.30688494,-0.6303721,-5.5024123,2.297045,-2.5352561,2.2044911,-2.2032442,-0.11608986,-2.7206933,3.3730237,1.6236936,0.55758375,0.08220509,1.1933603,1.15314,-2.6241522,-1.1694447,-1.1361167,0.15824585,5.2106433,6.69052,1.794367,-0.87658775,0.31315055,2.725829,-0.89847994,3.2716851,4.6624193,0.4040969,-0.24269813,1.9750134,1.3882251,-1.0721979,1.4284097,-1.4151828,sad
644,-415.20718,130.81758,-5.0455966,30.91889,-12.015132,17.882986,-9.764308,10.8792,-6.9668336,7.630915,-2.4064267,2.1453235,-1.4505576,1.0027637,-4.44471,-2.414077,0.62743163,-3.5162728,1.7183785,-3.2742205,0.7455293,-1.481943,-0.71417373,0.014653233,2.171666,2.09233,2.6820529,1.5614071,2.139159,1.7622226,0.9899205,0.15915446,1.9431475,1.4063729,5.161056,6.45345,2.5109062,-0.35076156,1.0774511,1.4801259,-2.6946695,-0.68097794,0.3494751,-1.6163055,-0.7657514,1.3456714,0.23636505,-1.8265479,-0.87767124,-2.2250903,sad
645,-361.4292,113.82835,1.1828421,31.0199,-3.359461,0.7238919,-17.156763,3.199491,-0.74354213,-0.5086074,-2.7213192,0.6986559,-1.5753814,0.24242437,-3.916664,0.21049237,-1.7627776,-3.593621,0.0048949043,-2.6982336,-1.4609631,-2.6153896,-3.4129732,-2.5987802,0.55292827,2.2613628,4.2228446,4.657656,4.6762,3.726657,3.6736178,3.4697778,3.4544132,2.0398514,3.6352983,3.328494,0.9933472,-1.0979155,0.49985883,0.4103156,-1.6021956,-1.8152945,-0.09075924,-0.34374493,-0.32854918,0.29293984,-1.5686909,-1.4402848,-0.73974437,-1.8398132,sad
646,-453.27686,140.48155,-6.8883176,39.809807,-7.072042,14.461091,-12.165289,12.860074,-7.763849,6.075403,-2.0067623,7.742623,0.28655457,3.3889995,-4.225388,1.3308363,-1.6489478,-4.2060213,1.1707962,-1.1627702,1.0383855,-2.5788143,0.9700217,-1.6007595,3.2386258,2.1990345,0.26501775,3.4168797,1.1747386,0.0843876,-2.1407106,0.32350835,-1.2238522,-3.4501555,2.6584947,4.9143577,1.5535144,-1.0478988,3.2607663,4.7001286,-0.6632939,0.58714247,3.467961,-2.462082,-0.56330395,1.1487296,1.6424001,-1.1983212,1.5617526,-2.1483288,sad
650,-417.57104,131.90695,-2.7668478,36.927517,-6.458911,9.41813,-18.804537,11.90201,-9.469839,6.074464,-2.9498284,6.08971,-2.365744,6.540237,-5.3077083,0.584638,-0.7321371,-3.4742794,1.2201351,-0.54237044,1.428925,-2.7190468,2.0152538,-2.4793546,4.6240697,1.18253,1.8677019,0.7578033,0.8073184,-2.9692538,-1.9136816,-1.4789715,-1.0542283,-0.23353633,2.748804,4.6090317,2.91511,1.0625936,2.1433384,3.8559008,0.25767362,1.4452223,2.9794855,1.0646169,-0.4693904,1.7065663,-0.091012366,-1.2523562,0.3085701,-1.1632049,sad
656,-435.8329,123.56077,-8.248949,39.31687,-12.470797,18.416622,-11.890733,17.487484,-12.921844,11.900016,-3.2391577,5.1095634,0.52034867,6.7839556,-3.685742,-1.6002386,-0.48588187,-5.138113,1.3330624,0.85012025,0.37733647,-1.9925854,1.3259331,-1.9422392,3.110726,2.3821867,1.5739795,2.1274958,1.5135586,-0.1273411,-2.7330458,0.18541981,0.5352274,1.5122861,6.277098,7.094976,1.1803759,-0.12116872,1.9136727,0.2691788,-0.24904606,0.21255551,2.8660564,-0.58072627,-1.6212959,0.22634359,0.22241698,-3.0188878,-0.23485842,-1.0811099,sad
658,-305.49683,116.50198,-24.183426,37.072533,-13.02182,16.016886,-23.175425,4.8328114,-8.956551,7.6211195,-4.9830294,13.333928,-6.245727,5.9560256,-6.4537115,-2.0150414,-4.4255323,-1.9745032,-1.3028337,-2.5778327,-5.0055723,-2.2174125,-0.08754388,-1.1375848,0.2172024,0.9227836,3.9807732,-2.2365847,-0.2292441,0.5649477,-1.2056537,-1.5162462,2.2903292,-0.74154913,-1.0427548,-0.504106,0.1369554,-1.7212839,2.1475136,-0.1900142,-1.0418482,1.0225692,-0.036604986,-2.2524667,0.53137976,-1.5477496,-0.9768311,1.7237027,1.4761549,2.2963953,exc
659,-327.3239,113.83243,-6.055562,35.467983,-15.551284,15.0073,-9.862294,7.9449944,-11.514278,6.2175007,-2.467314,9.332114,-7.1428475,6.2398725,-5.199261,-3.222685,0.11299262,-7.641544,-1.7842458,-1.3691485,-2.198113,-5.995236,-1.2640495,-4.1002865,-1.2445202,-2.7161403,1.7651781,-0.153108,0.30074185,-0.6403801,0.607974,3.92393,3.125031,0.5463762,1.5218248,1.3228525,0.36298993,-1.0440768,-1.2376406,0.3465811,-0.14638399,-0.68946916,-0.38135663,-1.3530923,-0.78422683,0.7268854,0.608028,-1.8943481,-0.9243406,0.12543559,exc
695,-404.56766,124.59228,-4.873784,45.47072,-14.521745,28.083439,-21.597157,14.597054,-10.62043,13.267828,-4.1563554,5.341151,-5.5523458,4.824659,-5.8652873,3.1546175,-0.5039471,3.060255,-3.0067995,2.584907,0.75108296,-4.6159425,2.4180639,-1.4750584,1.0966326,-1.196322,0.9635746,1.2210915,1.3188618,-1.9370283,-3.7418034,1.5930398,3.2889569,-4.5526214,1.3110816,1.0481566,-0.7585808,-1.3656535,2.1257472,1.6072198,-1.7632272,0.5271299,1.1723256,-1.6231331,0.09180379,-0.5746954,0.31517693,-0.9105181,3.0246246,0.7857282,sad
696,-386.68307,122.37707,-10.123372,34.900585,-10.0839,14.215207,-13.895904,5.842001,-3.850525,9.558456,0.31230932,-0.082716346,-2.7550263,1.9263364,-4.481261,-0.5104341,1.2211523,1.3174739,-0.48809287,0.5070345,3.7837129,-4.349798,2.3742268,-1.1007676,1.53492,-0.57096636,-0.11236388,1.0684528,-0.02403576,-2.3081996,-4.1331,1.4281188,1.7418286,-3.6425347,-1.3067036,1.1650934,-1.7902365,-2.6974888,2.0932958,3.8781364,1.5104892,5.2893863,4.8302226,0.92602926,1.1075916,2.6062691,3.1093802,2.4266853,4.616177,1.2169366,sad
714,-280.78058,106.83626,-27.476421,38.8144,-14.127335,3.0648427,-25.044538,9.868101,-16.101238,3.8092377,-4.584817,3.1686187,-5.4233723,6.0463915,-10.611104,0.86640453,-3.1483674,-4.1677694,-1.9194345,-7.5708146,0.7194235,-3.1822255,-0.32021004,2.4104671,1.3987126,2.5387928,4.373004,3.9696617,6.3767333,1.6006072,3.0241215,2.1410818,1.0229527,1.319432,0.18605638,1.140571,1.4578745,-0.26113558,0.39095274,0.15499988,0.34572122,-1.1233647,0.15706798,-0.7447646,0.16984911,0.11895068,-0.07965346,0.1677028,-0.2655065,0.090804614,exc
715,-330.06396,120.57262,-21.308058,49.214497,-14.60341,5.67362,-29.742882,14.383166,-14.704957,2.451727,-9.825922,4.9074135,-9.5906315,3.5099807,-8.497686,2.712315,-3.5698867,-3.6019602,-1.4859538,-1.451497,-3.2366788,-3.1810434,-2.0156696,-3.377412,-0.5195924,-0.8362921,1.7509987,4.5139737,4.5294895,1.0884951,2.9855287,-0.89837563,1.3501056,3.6957328,4.6526756,3.442484,3.185542,-0.07407449,1.3700536,1.3522669,2.771315,2.3588433,3.5248806,1.3946768,0.15793428,0.012065519,-0.5491451,-1.5891045,-0.8198687,-1.719592,exc
720,-374.76306,109.28106,-3.3709242,42.41215,-17.226332,9.280685,-23.858904,18.059639,-15.5588,7.763405,-2.9132671,5.055101,-2.1725676,4.880364,-5.356008,0.8121598,-1.6903075,-2.1120744,-0.65333533,-2.810981,1.0713793,-3.0541623,1.0905393,-0.10641018,3.314689,0.7518992,4.421749,2.7279465,3.615052,0.89654356,1.2944984,1.0283974,3.8644202,1.1007513,4.000671,5.345196,1.8057595,-0.5240071,1.6298803,1.752096,0.81767434,-1.2317486,0.5251576,-1.4519869,-1.3351701,-0.16004491,-1.0877503,1.4524698,-1.7192198,-0.19962962,exc
732,-174.69092,101.23482,-32.980083,32.667034,-24.35585,-0.41977715,-21.68072,-2.6125712,-11.911981,-5.1968627,-7.01378,-1.5355107,-10.4181595,2.7352703,-13.190019,-1.084613,-3.0230844,-7.259845,-0.7702874,-0.75623345,-0.40118054,1.9592575,-3.3303473,-2.0620503,1.2988158,1.3891488,4.349819,5.414194,6.921788,6.4422846,5.6088667,2.9628103,1.4497368,-0.043578334,3.804003,1.992598,0.91645235,-1.5617896,-1.0429024,-0.122123696,1.1175216,-0.17738314,0.20987469,-0.7191384,-0.5494641,-1.6739858,-1.9648226,-1.5846779,-2.2687175,-1.1026978,exc
745,-352.89468,99.64118,-23.637875,40.84079,-14.665766,20.599339,-19.411505,17.912313,-11.9972515,14.306209,-2.3400464,9.720549,-5.759707,7.750208,-3.0670116,1.0214914,-2.542892,1.5801287,-1.254603,-1.7820057,-2.540139,-2.0024748,3.4268072,-0.580047,2.639448,1.6553519,2.995299,-1.5191809,-0.102181524,-0.26938498,0.28288615,-1.0117778,1.8039274,-2.6066287,0.48603553,-0.41245323,0.25247177,-1.0614649,0.109393746,-0.021350242,1.1481603,0.66365314,0.7552799,-1.8893387,-0.484313,0.21358456,0.39197576,0.016504237,0.22343214,0.19254307,exc
761,-362.5136,105.5824,2.858032,25.826307,-11.451416,15.362857,-8.909674,5.9377694,-4.3831,9.057031,0.74219674,3.4071167,-3.2645655,4.3085637,-5.197069,-2.2461128,0.63449484,-1.9474298,1.361157,2.6064909,-3.0082538,-1.7577244,2.4524684,-0.43093184,3.2400804,-0.7623738,1.1330554,0.06769652,0.5935573,-2.5048575,-2.7182574,4.4301515,4.035541,1.3651456,5.2104497,2.8168519,-0.09133754,-2.0334926,0.8076462,3.3488781,1.0629133,2.8076315,3.354268,-0.7219773,1.6716112,2.5850463,1.2570477,0.38895702,1.2125568,0.1377642,exc
764,-264.2913,107.34888,-10.872183,31.05514,-12.982901,7.9176426,-10.428648,-4.923179,-13.276382,-0.21317498,-7.8036594,4.136448,-7.230249,4.0133452,-4.267223,-3.763501,-2.4685123,-2.9939547,-3.2127345,-1.4809284,-2.5750916,-5.632856,-1.4529729,-4.5272264,-0.8095237,-1.8285408,0.44478348,-1.6869394,0.36748478,0.09780202,-0.15821877,0.54927176,1.9645376,0.7729079,2.2595587,1.4076087,1.2422377,1.46901,3.6944091,5.8414803,4.249688,3.4036546,2.108959,1.0857116,2.2587888,3.3148293,2.3649242,1.1819894,2.0104446,1.7118961,exc
792,-407.27347,102.727234,2.4288309,43.556904,-9.944155,17.724747,-23.604671,22.07616,-15.891437,9.906768,-9.511685,9.072955,-4.8491106,9.946215,-6.2017303,4.6212187,-5.2696557,0.9208262,1.5071777,3.6832006,-0.9150017,0.46390992,-0.49940163,0.6465308,0.10595135,3.8752775,1.4787188,2.2249875,-1.1740564,-0.03446878,-1.2668595,2.0852015,-0.6247459,-2.1736867,0.34679836,2.7165112,1.7962551,-3.5970688,0.9038764,0.70717055,1.2130493,-0.45733088,2.4511926,0.27496624,0.60056007,0.3749524,0.8046839,-1.2307775,0.1874032,-2.0021732,ang
793,-366.68094,122.731674,-10.457776,24.937708,-9.034609,11.388996,-8.907828,5.4431715,-1.8016449,6.358318,-6.413808,1.9151994,-1.5421177,6.8809123,-4.3370123,1.2823727,-2.9578686,-4.478053,3.2253077,1.1788181,-0.44136494,-0.9993222,1.5815473,-1.4391277,1.7789401,2.8510637,3.4971452,2.090392,0.24141002,0.320695,0.69187903,3.0324736,3.0005522,0.9085439,1.4790858,4.4163146,1.9515262,-3.1674607,-0.14068757,0.9063524,-0.6259698,0.21694557,0.4527356,-1.1449387,-0.77944374,-1.9605532,-1.0927259,0.2013372,0.30837238,-1.2999609,ang
794,-377.7652,121.01718,0.5517722,38.288326,-10.533947,8.244998,-10.227044,11.109893,-9.939245,3.0597248,-6.465078,-1.4625329,-0.72149616,1.0721112,-6.080703,1.3284539,-3.3404863,-0.55463856,-0.2938378,1.1703284,-2.1127245,-3.2511945,-1.520885,-2.0954123,-1.8408113,-1.208496,0.024347447,1.4423467,0.31587192,-0.7713605,0.23428135,-0.625072,0.62990457,-0.4912774,4.0777445,4.640818,3.593317,-0.36164302,1.7609609,3.932131,5.270817,4.9806643,6.745649,2.3973584,0.6688593,-1.4453131,-0.69958866,-0.6192742,-1.05068,-1.79064,ang
795,-315.03976,115.92599,-21.353033,26.540642,-18.613558,8.103218,-15.403002,0.26114896,-6.9391465,-1.8281428,-5.0275636,0.47670317,1.5936308,1.2407526,-6.447441,3.6655977,0.08877811,1.0472455,3.078522,-2.0396438,-1.6451272,0.2231881,-1.8865496,1.0721362,1.2067049,0.7151334,4.1195135,2.3192225,3.0488112,0.41093644,2.617941,1.0603747,2.2732797,0.95440644,4.482441,3.8677073,2.571378,0.84965837,0.8376291,0.23508082,-1.2438596,0.081881434,0.791183,2.115479,0.4305204,0.17313555,0.0054130554,-0.75050193,-2.1731482,-1.9464912,ang
796,-415.03516,129.53,-2.8791387,39.651806,-8.771772,14.70929,-22.001894,14.070089,-9.977005,3.1349359,-4.049333,1.3338357,4.040811,3.2475352,-5.9603305,3.6701138,-3.0953462,-3.138638,1.3232104,0.18553805,1.274104,-2.2038088,-0.057231314,0.20939778,0.56392807,0.62319386,2.7661767,3.2197812,2.692388,0.062806025,2.275837,4.003524,0.7518922,-1.2428691,0.592466,2.998695,2.007869,-3.224376,-0.80244404,2.8614411,-0.14215033,-0.72603065,2.1011646,0.17015664,0.42447877,0.9203669,1.322601,-0.31173018,-0.5569414,-1.6813543,ang
797,-384.0791,104.2794,-14.351829,39.112347,-25.700169,31.549738,-21.8439,22.911222,-14.184084,18.560163,-10.676701,12.2616415,-11.100609,11.079806,-7.6399326,4.578723,-5.7178655,0.42539284,-1.0325625,6.3755674,-3.5708055,4.1947083,-0.7963283,1.438878,-0.4789545,2.2062395,0.17884627,2.2193596,1.8506758,0.8141577,0.57323444,1.7980896,-0.49618104,-0.24748348,0.2915938,2.141999,0.8227697,-2.2430692,-0.61042875,-0.45760432,-1.3233736,0.74544454,3.1303842,0.70680195,0.38292718,-1.0257281,-0.42054993,-1.1412048,-0.35840747,-0.7061542,ang
800,-150.35654,63.739906,-38.46305,25.209871,-26.846878,-1.4589759,-13.893886,-2.7073467,-9.25218,-1.1404736,-7.513623,-1.8935614,-7.0828276,0.19481422,-6.7183905,6.1055746,-0.40242752,3.352075,1.262928,0.8539327,4.272705,3.0393956,2.6180277,2.2828314,-1.2283419,-0.9593123,3.138531,5.2242355,3.7438846,-0.29001722,3.7526457,1.6105176,2.1127205,-0.2780568,0.71142846,-0.7331742,0.73381233,0.06837175,-0.71360713,-0.7345301,0.6516517,-1.1261609,-0.3910437,0.3892792,0.75381655,0.83467656,0.67061704,-0.15543625,-1.0602027,-1.039924,ang
801,-153.13397,84.53198,-42.005047,14.411375,-32.748592,7.7900133,-24.025034,3.9458816,-13.2141485,1.8131914,-12.387511,0.5395282,-11.342772,2.6477458,-10.022752,2.6808424,-10.991319,-2.5062566,-0.50651884,-4.063338,1.0033101,0.9355236,1.7280183,0.08404552,0.16192284,-3.7048593,-0.9004596,2.1907632,8.265195,7.86334,8.657134,3.8037944,3.1381123,2.2579453,1.4784228,0.6406908,0.47433904,-0.39250082,0.36470106,0.12625629,-0.61872977,-0.6938004,0.39543095,1.1010869,1.1744989,-1.5944732,-0.021766901,-0.24443464,-1.1487038,-1.3948663,ang
802,-203.91354,94.39325,-28.420834,34.16589,-15.767243,4.9355607,-15.593504,-7.2139196,-10.943328,-5.6664658,-9.9779005,3.0691593,-11.264877,2.42062,-9.612508,-1.0337344,-6.866166,-5.419254,-3.9604454,-3.6562817,-8.610687,-2.8756967,-6.4932537,-1.5271367,1.8366036,1.4868168,5.7782583,5.982743,9.785495,1.1361631,1.7768959,0.10187676,4.204427,6.806479,3.4859467,2.1750114,3.5397465,0.46454608,0.67381567,-3.7472777,-2.8907247,-1.288598,0.30006424,2.7926607,1.2101244,1.5764533,2.5027082,-0.48041475,-3.014248,-0.5588081,ang
803,-299.06702,113.59242,-21.330168,26.561922,-14.733292,6.9236445,-21.003342,7.1125355,-5.196585,1.340764,-1.8595945,0.4038465,-4.596836,-3.1999965,-5.6563497,-1.9367617,-1.7616787,-0.0704192,1.5825263,-0.29117978,-0.8867438,1.8076401,-1.3538082,-1.7441827,-0.38969147,-1.3274066,-0.80713093,-0.40611744,2.5266697,0.25302556,1.2091494,0.5311109,-0.50738525,-1.1457593,2.186383,3.3633997,3.403526,1.1942028,1.9892044,3.0276515,4.0749273,1.8774004,1.6477123,1.3079089,1.6160418,1.6526754,1.195505,0.57200253,-1.3381896,-0.77690613,ang
804,-276.69806,121.40839,-25.63017,32.3895,-21.00633,0.21842998,-19.25521,1.4834905,-6.363634,2.4128149,-0.25417998,-4.7097783,-4.0169377,-1.9516002,-11.26874,0.8419599,-2.8564541,-2.394203,-2.8583953,-3.3858645,-5.1397414,-1.1827531,-2.7599325,-3.6911442,3.308985,3.0780554,6.013772,0.9232752,2.1273313,-1.0583111,-1.1359689,1.3706723,-1.3911076,-1.396676,1.2219151,0.41478822,2.5438564,2.148416,2.0086474,3.7273962,4.570321,2.5926657,1.6792233,1.6595378,4.7614393,2.526312,0.56767285,1.3414245,0.80278015,1.1062905,ang
805,-299.4006,125.58133,-26.380232,28.254854,-15.134648,10.001279,-26.541292,2.2894728,-0.054269258,6.035129,-5.6625614,-7.069085,-3.178577,-3.6506414,-6.8690968,-0.41366974,0.22158684,-1.0358633,0.1801881,-2.621046,-1.0505844,-0.4815146,-3.5364056,-2.2397587,1.3598042,0.7610028,0.7793966,0.55686575,4.6513686,0.95583606,5.2130985,3.321467,-0.69985956,0.5371732,-0.020759165,3.1367412,2.2043471,0.3359422,1.3413312,1.5916651,2.177507,0.44539014,1.8050457,2.880131,4.4040613,2.773161,1.9104753,1.4981936,0.692749,-0.6375732,ang
806,-302.6726,100.14164,-20.821156,37.370224,-27.554386,21.58473,-25.727116,11.09708,-9.249355,16.668993,-10.116875,5.6400237,-14.390422,6.298068,-7.541141,1.6227431,-2.9611478,-1.713963,0.49755242,2.1650445,-2.5586383,-0.17275718,1.0237731,-3.055854,0.30047417,-1.2539248,-1.7949637,-2.023007,0.23332328,2.523907,7.8501854,7.631438,8.455832,4.907476,1.3278377,1.2187281,2.7984672,0.40839797,1.1788868,1.0589613,1.0192538,0.22143008,0.3622688,-2.6295907,0.2716334,-0.26429105,-1.3602834,-0.023948578,-0.4804468,-1.2407706,ang
807,-207.1777,84.02625,-19.88387,14.121097,-11.381148,-2.9008386,-18.092295,-10.361543,-5.3671484,4.193992,-11.45934,-5.058214,-0.6982445,8.887176,-2.2001774,-6.5406504,-4.6093063,-5.3455873,0.43633848,1.2507954,-3.5939648,2.8239086,3.5551887,0.15140502,4.1782355,5.5687456,4.5081916,5.3039155,9.552009,7.772157,2.6294065,1.2963513,0.65178066,-1.1845263,2.6479552,4.3960342,2.6517277,1.026744,2.3811328,0.17313413,-1.8176315,-2.3211694,-3.011284,-0.38288406,0.39444193,-3.53536,-2.3342505,-0.6454906,-0.21461728,0.69052887,ang
808,-244.14452,118.18473,-30.293829,23.39707,-17.614561,-1.1418747,-25.364206,5.999534,-5.214024,0.8392892,-9.381657,-9.92712,-1.8726716,0.23122787,-7.344475,1.5026554,-2.4715269,-0.6041858,-0.6550984,-1.883031,-5.3520703,-1.4870108,0.7161605,0.048991006,0.8515446,0.73855186,4.4435825,5.1350427,6.403181,6.3532577,3.031068,1.9294273,3.0877714,3.6826575,3.892997,4.00925,4.0857177,0.5966988,3.0208194,1.0025403,2.062463,0.9176213,0.7771855,1.6564995,2.3689928,0.3346711,-2.6195161,-1.3148931,-0.4390955,-1.3686161,ang
