,LCP1,LCP2,LCP3,LCP4,LCP5,LCP6,LCP7,LCP8,LCP9,LCP10,LCP11,Label
2105,1.0,-5.752086,16.577072,-31.950535,46.03828,-52.16206,47.22904,-33.718792,18.097313,-6.556152,1.2060835,exc
2106,1.0,-5.7458744,16.654764,-32.323566,46.79022,-52.935898,47.442375,-33.2687,17.444977,-6.1534796,1.1023142,exc
2107,1.0,-5.3815727,14.865593,-28.0289,39.847675,-44.394585,39.154346,-27.037678,14.051658,-4.9686885,0.8982911,exc
2108,1.0,-5.6455555,16.419853,-32.324455,47.616608,-54.85418,50.124233,-35.958565,19.447132,-7.1702886,1.360183,exc
2109,1.0,-3.7849898,8.45752,-14.10706,18.475971,-19.639513,17.059803,-12.042585,6.627263,-2.6661828,0.65036047,exc
2111,1.0,-5.1110225,13.561123,-24.642223,33.982212,-37.179146,32.62374,-22.610834,11.821558,-4.2148566,0.78181034,exc
2112,1.0,-4.3752956,10.495549,-18.037575,24.111557,-25.937347,22.661072,-15.901601,8.600098,-3.2624981,0.6722426,exc
2113,1.0,-4.7309794,11.89501,-20.992887,28.489735,-30.761665,26.625065,-18.280807,9.588041,-3.485052,0.6655232,exc
2114,1.0,-3.7677598,8.1194515,-13.068171,16.793186,-17.564222,15.056915,-10.504278,5.780267,-2.282288,0.49526972,exc
2115,1.0,-4.333205,10.254864,-17.55133,23.410969,-25.094547,21.872902,-15.274986,8.2669735,-3.1957057,0.6652638,exc
2116,1.0,-4.6747074,11.608947,-20.357708,27.654469,-30.093723,26.430763,-18.55338,10.035051,-3.790241,0.75282997,exc
2117,1.0,-4.392619,10.298661,-17.264502,22.743465,-24.315052,21.228275,-14.979371,8.2471075,-3.2104049,0.66048354,exc
2118,1.0,-5.112948,13.589536,-24.577772,33.352234,-35.390068,29.633213,-19.264282,9.294435,-3.0163374,0.5060721,exc
2119,1.0,-5.4558473,15.127256,-28.294071,39.64402,-43.588123,38.100258,-26.042088,13.24864,-4.5010376,0.7664306,exc
2120,1.0,-4.943967,12.897266,-23.289799,31.91483,-34.423088,29.496326,-19.827541,10.065796,-3.5100737,0.6367627,exc
2121,1.0,-3.9841733,8.793394,-14.388372,18.62463,-19.524017,16.803875,-11.6948185,6.3590994,-2.483908,0.51858306,exc
2127,1.0,-4.572245,11.1981535,-19.427193,26.101849,-28.084763,24.388535,-16.915133,9.024353,-3.3656352,0.66586494,exc
2133,1.0,-4.7994266,12.074716,-21.164333,28.481186,-30.555752,26.361862,-18.077593,9.463575,-3.4122193,0.63727045,exc
2137,1.0,-4.4674454,10.521166,-17.377361,22.094265,-22.3819,18.223463,-11.775257,5.84213,-2.0406513,0.38188317,exc
2138,1.0,-5.439966,15.172637,-28.757954,40.952656,-45.65294,40.28654,-27.794134,14.3653965,-5.016578,0.8906627,exc
2139,1.0,-4.1240525,9.504275,-16.026556,21.207247,-22.67194,19.747387,-13.889147,7.629218,-3.0083883,0.6502794,exc
2144,1.0,-4.045156,9.524279,-16.20559,21.261078,-22.37651,18.947777,-12.81572,6.640072,-2.4458528,0.536629,exc
2198,1.0,-4.3854017,10.524725,-18.132935,24.105595,-25.681177,22.205055,-15.319063,8.132498,-3.0626907,0.62094605,sad
2199,1.0,-5.6512966,16.149086,-30.954952,44.04532,-48.518032,41.840332,-27.832336,13.628664,-4.4249134,0.7211227,sad
2200,1.0,-4.4563856,10.534441,-17.744091,23.230194,-24.39201,20.725693,-14.080485,7.3460813,-2.6679323,0.51068103,sad
2211,1.0,-4.497201,10.781101,-18.474072,24.74084,-26.641445,23.211319,-16.235666,8.785352,-3.322131,0.66183954,sad
2213,1.0,-4.965795,13.017391,-23.879429,33.425682,-36.960342,32.6581,-22.781633,12.105374,-4.484061,0.87343466,ang
2222,1.0,-4.519926,10.963131,-18.921785,25.323719,-27.19854,23.685732,-16.499557,8.845871,-3.3317435,0.6689447,sad
2230,1.0,-4.5476155,11.036531,-18.793203,24.72585,-26.203964,22.589523,-15.660252,8.336902,-3.0794573,0.61225563,ang
2231,1.0,-4.5297246,10.966195,-18.73493,24.864027,-26.698183,23.470814,-16.653137,9.1074295,-3.4490356,0.6838701,ang
2232,1.0,-4.4488387,10.573,-17.73167,23.059555,-24.122461,20.463753,-13.8445,7.137823,-2.5248518,0.46571672,ang
2234,1.0,-5.5746326,15.63632,-29.41895,41.295616,-45.23707,39.113655,-26.257736,13.0066,-4.238725,0.67697215,ang
2238,1.0,-1.7675579,8.748115,-34.716347,80.350105,-128.57161,153.20374,-138.92233,94.13757,-44.064598,10.738305,sad
2250,1.0,-5.3351836,14.6623955,-27.484226,38.77059,-42.814896,37.389103,-25.493895,12.996629,-4.4610972,0.7749837,ang
2252,1.0,-4.2913003,10.125858,-17.310818,23.254616,-25.25627,22.287788,-15.899391,8.868588,-3.5325274,0.7673616,ang
2260,1.0,-4.2329297,9.822814,-16.508982,21.719002,-23.029942,19.825893,-13.741636,7.4177,-2.8464994,0.5896266,ang
2262,1.0,-4.6040516,11.191434,-19.220964,25.536224,-27.078316,23.108994,-15.708211,8.213802,-2.9985385,0.5693076,ang
2264,1.0,-4.754537,11.93954,-21.064558,28.629005,-31.054579,27.13435,-18.870262,10.064047,-3.7411647,0.7289992,ang
2266,1.0,-5.663489,16.291813,-31.489286,45.333755,-50.828053,44.95189,-30.939507,15.838999,-5.4356027,0.9447535,sad
2275,1.0,-4.2992697,10.128412,-17.284548,23.05519,-24.75712,21.589064,-15.140827,8.232188,-3.1639795,0.6541373,ang
2276,1.0,-4.2439337,10.005321,-17.163197,23.046448,-24.95204,21.960457,-15.577062,8.592328,-3.3846383,0.7323407,ang
2277,1.0,-4.982327,12.999231,-23.634672,32.97256,-36.534637,32.4209,-22.834545,12.308392,-4.5960274,0.8923868,ang
2289,1.0,-5.3416767,14.661348,-27.499706,39.001087,-43.51942,38.642258,-26.984169,14.226212,-5.1116924,0.9413515,ang
2296,1.0,-5.0531545,13.31432,-24.239578,33.654778,-37.074783,32.781612,-22.986149,12.264704,-4.498193,0.8533131,ang
2297,1.0,-5.3710046,14.858038,-27.98423,39.6621,-44.04936,38.7601,-26.684893,13.769497,-4.7980433,0.85058355,ang
2319,1.0,-4.535542,11.004263,-18.962233,25.27882,-26.915443,23.072994,-15.742945,8.22788,-2.9731479,0.55701584,ang
2320,1.0,-4.0376525,9.359405,-15.82566,20.9474,-22.42799,19.498512,-13.698975,7.5090766,-2.981109,0.67997825,ang
2321,1.0,-4.7733183,12.01824,-21.207815,28.78621,-31.096085,26.959635,-18.540413,9.71977,-3.5079865,0.6543777,ang
2331,1.0,-4.885079,12.3680105,-21.827877,29.671211,-32.246025,28.30323,-19.803654,10.586136,-3.8940172,0.7356607,sad
2342,1.0,-4.795418,12.2477455,-22.06768,30.570728,-33.755226,30.053272,-21.302612,11.582761,-4.4173846,0.8914148,sad
2343,1.0,-4.5036106,10.936523,-18.972021,25.531605,-27.539639,24.033123,-16.783512,9.037107,-3.4302375,0.69837123,sad
2344,1.0,-4.2118645,9.621116,-16.111065,21.236876,-22.573559,19.565956,-13.665089,7.4164114,-2.8719473,0.5995637,sad
2345,1.0,-4.2669854,10.083348,-17.058344,22.293333,-23.383446,19.826134,-13.433426,7.0015388,-2.5850277,0.5324257,sad
2346,1.0,-5.1786647,14.050116,-26.222717,36.900406,-40.726196,35.645912,-24.422333,12.563782,-4.4162564,0.81107676,sad
2347,1.0,-4.1727595,9.801366,-16.762892,22.23154,-23.699297,20.540272,-14.270231,7.6729193,-2.9686248,0.6336647,sad
2348,1.0,-4.2264447,9.72135,-16.363491,21.623821,-23.029385,20.001663,-13.998426,7.633692,-2.9820862,0.62810814,sad
2362,1.0,4.3937473,-35.599014,104.32419,-194.20654,262.67603,-270.3996,212.90384,-124.18032,48.859222,-9.773829,exc
2372,1.0,-5.2449837,14.182207,-26.342863,37.08697,-41.104588,36.223106,-25.096174,13.137559,-4.6986628,0.8613173,sad
2373,1.0,-4.7375145,11.975723,-21.346369,29.204628,-31.717503,27.613682,-19.046543,10.030488,-3.6805265,0.71212196,sad
2374,1.0,-4.1393485,9.655033,-16.388008,21.521313,-22.691187,19.413849,-13.239748,6.937707,-2.5761364,0.51909494,sad
2375,1.0,-4.493758,10.964782,-19.244457,26.166634,-28.41227,24.924175,-17.446865,9.421766,-3.6105742,0.73945045,sad
2376,1.0,-4.2757373,9.942875,-16.842548,22.277311,-23.65551,20.373209,-14.032485,7.5061398,-2.845756,0.5617866,sad
2377,1.0,-4.5270333,10.947764,-18.744265,24.726086,-26.029488,22.091125,-14.892063,7.6573305,-2.717235,0.49918118,sad
2378,1.0,-4.439128,10.699938,-18.472271,24.765354,-26.628632,23.155567,-16.10724,8.641356,-3.2581441,0.6538084,sad
2379,1.0,-5.281854,14.346072,-26.815582,38.11965,-42.730934,38.113876,-26.807272,14.338959,-5.277872,0.9988754,sad
2380,1.0,-5.167823,13.953224,-26.057213,36.95089,-41.285545,36.724846,-25.730915,13.677927,-5.0182605,0.9588859,sad
2381,1.0,-5.011534,13.35084,-24.798603,35.136612,-39.424496,35.40596,-25.191097,13.685985,-5.1964307,1.0515306,sad
2382,1.0,-5.2210617,14.146542,-26.45871,37.657722,-42.29335,37.82647,-26.701641,14.353244,-5.335158,1.0316141,sad
2383,1.0,-3.638237,6.655178,-8.058151,6.175997,-1.2762928,-3.9017086,6.464102,-5.8089557,3.3323836,-0.9442755,sad
2384,1.0,13.014202,-45.743107,65.770515,-36.39639,-48.247757,142.9023,-184.90953,153.23073,-82.37789,22.423014,sad
2385,1.0,31.279406,-171.38495,454.90997,-807.81665,1061.1676,-1068.834,826.35205,-474.56946,184.5387,-36.64587,sad
2386,1.0,-4.7214503,11.6616,-20.065052,26.271847,-27.025387,21.92265,-13.72389,6.22601,-1.7113419,0.16576095,sad
2412,1.0,-4.439364,10.838089,-18.916006,25.420254,-27.25175,23.522438,-16.131062,8.475457,-3.1303554,0.62235934,exc
2413,1.0,-4.9347606,12.834086,-23.287153,32.406456,-35.832848,31.739742,-22.322542,12.009413,-4.480997,0.8754103,exc
2414,1.0,-5.366351,14.759304,-27.730534,39.298355,-43.626183,38.30823,-26.309917,13.568648,-4.731407,0.83307487,exc
2415,1.0,-4.9189663,12.960375,-23.754843,33.181053,-36.74107,32.54419,-22.831017,12.18585,-4.5127034,0.89490825,exc
2416,1.0,-4.70641,11.883424,-21.23614,29.249434,-32.15023,28.490883,-20.118706,10.912697,-4.154503,0.8401704,exc
2417,1.0,-4.9531565,12.994881,-23.760485,33.148163,-36.557396,32.154854,-22.329002,11.785762,-4.292394,0.81846225,exc
2418,1.0,-5.183169,13.926373,-25.788593,36.271828,-40.267593,35.66434,-24.90395,13.176702,-4.7833095,0.8947601,exc
2426,1.0,-3.832977,8.487223,-14.071022,18.416996,-19.59369,17.092834,-12.096014,6.7291727,-2.7525575,0.63744164,exc
2427,1.0,-4.8905063,12.712996,-23.04145,31.880451,-34.952106,30.659664,-21.26761,11.220831,-4.101859,0.79313374,exc
2428,1.0,-4.414659,10.661267,-18.487942,24.924648,-26.980507,23.634169,-16.592327,8.999126,-3.4424567,0.7086106,exc
2436,1.0,-5.051354,13.396015,-24.669874,34.67344,-38.580055,34.314796,-24.149887,12.952747,-4.810062,0.93526536,exc
2437,1.0,-5.1407175,13.802389,-25.65398,36.269928,-40.42887,35.86393,-25.06871,13.310686,-4.874213,0.9269291,exc
2438,1.0,-4.5258904,11.015327,-19.128212,25.843828,-28.00149,24.525364,-17.213541,9.327905,-3.5380335,0.7084972,exc
2440,1.0,-5.105098,13.622617,-25.145452,35.22972,-38.887413,34.16412,-23.59671,12.309129,-4.38551,0.8009321,exc
2447,1.0,-4.6553597,11.644197,-20.59825,28.096672,-30.548489,26.715595,-18.602728,9.931226,-3.7028174,0.7347697,exc
2448,1.0,-5.0657144,13.483882,-24.882343,34.970497,-38.873985,34.528374,-24.239498,12.937742,-4.771083,0.9211375,exc
2451,1.0,-4.7105055,11.498637,-19.35992,24.607237,-24.339693,18.715204,-10.819029,4.269267,-0.8463298,-0.013370603,exc
2452,1.0,-4.7438717,11.835442,-20.876198,28.560135,-31.259464,27.582714,-19.441715,10.562084,-3.9839988,0.77006656,exc
2453,1.0,-4.3273406,10.362041,-18.000149,24.350687,-26.466928,23.360922,-16.544653,9.08943,-3.5725718,0.7647238,exc
2454,1.0,-4.5593615,11.222517,-19.711838,26.815296,-29.172665,25.614079,-17.951092,9.694795,-3.683868,0.74135035,exc
2462,1.0,-5.439758,15.254901,-29.093039,41.69667,-46.77674,41.545555,-28.877274,15.076933,-5.3478065,0.9763858,ang
2463,1.0,-4.6364236,11.441477,-19.795092,26.48299,-28.476418,24.813282,-17.288074,9.219694,-3.3997202,0.6592531,ang
2468,1.0,-4.8748293,12.55576,-22.50711,30.898167,-33.751198,29.622704,-20.627998,10.927862,-3.9722185,0.7490923,ang
2472,1.0,-22.46911,102.97308,-256.10144,436.00977,-554.89514,544.2594,-410.40118,229.18788,-85.423134,15.840379,sad
2473,1.0,-22.281042,99.245674,-243.79282,414.0705,-527.9896,520.6449,-396.26685,224.80637,-86.443115,16.99981,sad
2474,1.0,0.8253484,-17.442759,56.922653,-110.98074,154.88678,-163.15976,130.87222,-77.949104,31.478218,-6.4595647,sad
2475,1.0,-5.3622174,14.680709,-27.321789,38.37916,-42.497337,37.538166,-26.08495,13.61968,-4.7975817,0.85389537,sad
2476,1.0,-4.537993,10.885762,-18.341967,23.930565,-25.141937,21.434849,-14.598335,7.5840287,-2.6951878,0.49319363,sad
2477,1.0,-5.5447593,15.569374,-29.611412,42.374664,-47.5715,42.377335,-29.615269,15.572639,-5.546501,1.0004519,sad
2478,1.0,-4.395623,10.503891,-18.221424,24.591507,-26.573994,23.301075,-16.355793,8.864133,-3.4221997,0.71248823,sad
2479,1.0,5247.27,-25472.654,61204.062,-96828.28,111148.625,-94933.56,58575.67,-23472.494,4388.188,160.1386,sad
2481,1.0,-4.205946,9.116639,-14.043184,17.180525,-17.320227,14.480463,-9.93812,5.3851027,-2.0932755,0.44286907,sad
2488,1.0,-5.340396,14.474626,-26.597628,36.96059,-40.710762,35.99729,-25.157537,13.216845,-4.662219,0.82529444,sad
2490,1.0,-5.2456493,14.022846,-25.606333,35.55755,-39.203934,34.701256,-24.336044,12.904966,-4.624097,0.83398694,sad
2491,1.0,992.86115,-4651.7524,10838.958,-16741.818,18817.865,-15709.812,9405.799,-3556.211,527.17316,81.83316,sad
2492,1.0,-4.5322065,10.922078,-18.698727,24.882439,-26.641497,23.141527,-16.121124,8.6365795,-3.2119815,0.6272717,sad
2495,1.0,-6.614256,21.718765,-46.485336,72.41255,-86.62184,81.155426,-59.029293,31.93481,-11.584965,2.1247897,sad
2501,1.0,-4.1826444,9.535973,-15.799602,20.51908,-21.476084,18.255177,-12.462657,6.582819,-2.4501727,0.48996902,sad
2503,1.0,-4.441794,10.693775,-18.3741,24.396488,-25.913961,22.221739,-15.192463,7.975428,-2.9346678,0.57776445,exc
2532,1.0,-4.8448067,12.254668,-21.50483,28.658165,-30.003143,24.817339,-15.92028,7.4976673,-2.2432995,0.29082564,ang
2534,1.0,-19.107195,83.64392,-204.03192,344.5311,-436.28735,426.39053,-320.69202,178.96863,-67.21245,12.775041,sad
2538,1.0,14.53872,-100.41837,298.63504,-562.82135,760.46326,-772.6853,592.01373,-328.51102,118.917206,-21.134975,sad
2539,1.0,-5.796159,16.780571,-32.723877,47.899017,-54.85486,49.746586,-35.390774,19.025795,-7.013586,1.3294482,sad
2540,1.0,-4.119572,9.465443,-15.921077,21.001476,-22.372528,19.368158,-13.534569,7.3789444,-2.8620968,0.6058646,sad
2541,1.0,-4.5114036,10.960136,-19.080318,25.835003,-27.975658,24.410904,-17.031641,9.193441,-3.4956372,0.7032386,sad
2555,1.0,-4.393628,10.441575,-17.697065,23.281618,-24.627354,21.178509,-14.54805,7.6587024,-2.8123055,0.54792297,exc
2579,1.0,-4.919474,12.69685,-22.810474,31.440495,-34.544117,30.545757,-21.4873,11.543156,-4.2819614,0.82829034,exc
2600,1.0,-4.1338625,9.511259,-16.05091,21.193209,-22.584904,19.617805,-13.697063,7.4778824,-2.9292953,0.6172302,exc
2601,1.0,-5.413736,15.099817,-28.72324,41.06511,-45.977013,40.812874,-28.357697,14.794336,-5.2532973,0.9583483,exc
2603,1.0,-4.9812794,13.000103,-23.561455,32.523407,-35.449375,30.783665,-21.024221,10.826235,-3.7735314,0.66225106,exc
2604,1.0,-4.9193864,12.68754,-22.838947,31.469158,-34.36009,30.010046,-20.722284,10.890886,-3.9431536,0.7339844,exc
2613,1.0,-4.590648,11.412275,-20.134945,27.378521,-29.664616,25.854704,-17.912838,9.522318,-3.565112,0.720452,exc
2629,1.0,-4.361955,10.296786,-17.49194,23.242617,-24.903885,21.698006,-15.23254,8.304024,-3.2093973,0.6727076,ang
2630,1.0,-5.6387467,16.29293,-31.885887,46.563103,-52.818047,47.107544,-32.656277,16.920525,-5.955323,1.0783814,ang
2632,1.0,-4.916556,12.695725,-22.888407,31.592045,-34.61093,30.417015,-21.181892,11.225729,-4.107548,0.7831403,exc
2634,1.0,-4.671128,11.650759,-20.407074,27.427406,-29.26724,25.027935,-16.951088,8.740117,-3.1112628,0.58017987,ang
2636,1.0,-4.3234215,10.127964,-17.006527,22.369167,-23.717468,20.362621,-14.059498,7.530473,-2.8386369,0.57108504,ang
2641,1.0,-5.261754,14.220641,-26.27397,36.76052,-40.56257,35.67331,-24.702087,12.897154,-4.56316,0.8201459,ang
2645,1.0,-4.4998617,10.945251,-19.0267,25.665844,-27.787022,24.469158,-17.256933,9.408361,-3.6383352,0.7504472,ang
2647,1.0,-4.7082653,11.743464,-20.689663,28.04162,-30.199196,26.163002,-17.971441,9.375478,-3.3841972,0.6390712,ang
2650,1.0,-4.7967634,12.014024,-20.967854,28.10773,-29.977219,25.622229,-17.349548,8.909586,-3.104307,0.55009305,ang
2651,1.0,-4.5640726,11.090315,-19.001076,25.16134,-26.6929,22.876945,-15.640846,8.179545,-2.9566634,0.56303763,ang
2652,1.0,-5.036408,13.2757225,-24.176374,33.466545,-36.61829,32.022495,-22.07941,11.498161,-4.0890927,0.750487,ang
2653,1.0,-4.383609,10.551886,-18.054298,23.981586,-25.541967,22.019737,-15.163981,8.040035,-2.9761608,0.59193605,ang
2654,1.0,-4.5843,11.537405,-20.423607,27.719559,-29.952625,25.995796,-17.93713,9.461511,-3.4861815,0.7037638,ang
2655,1.0,-4.602693,11.48837,-20.184546,27.278328,-29.362303,25.425327,-17.475235,9.171211,-3.3366675,0.6471145,ang
2656,1.0,-4.688879,12.031163,-21.637085,29.73745,-32.375435,28.205048,-19.47636,10.2900505,-3.8133416,0.77477914,ang
2657,1.0,-4.487456,10.684524,-18.003574,23.610287,-24.925163,21.316896,-14.564922,7.633395,-2.764907,0.51934934,ang
2658,1.0,-4.7175865,11.92045,-21.005402,28.3979,-30.675426,26.745205,-18.542595,9.783105,-3.5413613,0.67179143,ang
2659,1.0,-4.46415,10.968294,-19.007778,25.473091,-27.3707,23.79506,-16.526281,8.81739,-3.2762132,0.6602852,ang
2666,1.0,-5.2694125,14.306711,-26.607037,37.41823,-41.33854,36.23597,-24.910233,12.91007,-4.5631065,0.8269479,ang
2667,1.0,-4.928786,12.622891,-22.585938,31.106712,-34.116943,30.077116,-21.091763,11.324648,-4.201526,0.8000568,ang
2673,1.0,-4.588394,11.373562,-20.033955,27.226267,-29.521053,25.785866,-17.938953,9.576947,-3.582594,0.7132479,ang
2687,1.0,-4.5348344,10.954006,-18.81883,25.117716,-26.827465,23.083826,-15.843426,8.365187,-3.0551465,0.56876105,ang
2690,1.0,-4.5471344,11.190436,-19.53785,26.320198,-28.296337,24.476988,-16.85535,8.885231,-3.26142,0.638497,ang
2696,1.0,-5.45844,15.363981,-29.38488,42.15653,-47.33464,42.10726,-29.313446,15.304108,-5.426876,0.9918201,ang
2697,1.0,-5.3626256,14.802021,-27.79002,39.234833,-43.521484,38.413578,-26.585567,13.784449,-4.834812,0.867756,ang
2698,1.0,-4.698363,11.752768,-20.612524,27.642904,-29.42672,25.117882,-16.916245,8.65967,-3.0873702,0.5831387,ang
2699,1.0,-3.9881423,9.04437,-15.029823,19.647324,-20.826462,17.975544,-12.55089,6.8690047,-2.718053,0.60517615,ang
2701,1.0,-4.9521065,12.9387455,-23.536772,32.694237,-35.98658,31.710777,-22.096558,11.712456,-4.293192,0.8228983,ang
2702,1.0,-4.361985,10.344683,-17.571726,23.226498,-24.705153,21.315203,-14.725518,7.882287,-3.0067294,0.621432,ang
2703,1.0,-4.5670056,11.081672,-18.971682,25.087515,-26.514439,22.580517,-15.2876625,7.928503,-2.8719106,0.54793686,ang
2704,1.0,-4.280405,10.119988,-17.252186,22.91946,-24.455175,21.150425,-14.643333,7.8497314,-2.971959,0.6019923,ang
2705,1.0,-4.802369,12.07278,-21.036692,28.041151,-29.718525,25.26231,-17.006104,8.692444,-3.0435443,0.5495135,ang
2706,1.0,-4.6544967,11.537475,-20.098879,26.91866,-28.713451,24.60837,-16.709925,8.643727,-3.0950978,0.58259463,ang
2707,1.0,-4.6259136,11.572828,-20.30411,27.339949,-29.321728,25.286419,-17.308086,9.048345,-3.2864473,0.63859826,ang
2740,1.0,-4.946023,12.927177,-23.488222,32.596664,-35.95041,31.847597,-22.376617,11.968884,-4.429255,0.86298954,ang
2741,1.0,-4.610764,11.287476,-19.5048,26.037731,-27.816656,24.022766,-16.53473,8.722442,-3.2273602,0.6378298,ang
2742,1.0,-4.5285635,11.120159,-19.46937,26.424213,-28.747797,25.310192,-17.815968,9.669346,-3.707706,0.76731205,ang
2743,1.0,-4.3308554,10.237669,-17.421139,23.138393,-24.735832,21.454048,-14.930576,8.032108,-3.0418582,0.61790055,ang
2744,1.0,-4.5082297,10.947657,-18.869057,25.155397,-26.836384,23.113901,-15.869701,8.360039,-3.0838869,0.6072673,ang
2751,1.0,-4.1693835,9.606922,-16.08097,21.126106,-22.412525,19.334621,-13.440822,7.263418,-2.7882433,0.58198553,ang
2752,1.0,-4.7608833,12.086397,-21.510944,29.379814,-31.916245,27.819359,-19.228268,10.11371,-3.666203,0.69645756,ang
2756,1.0,-4.7714896,12.164762,-21.927124,30.263693,-33.115273,29.105804,-20.251884,10.766734,-4.022612,0.79766023,sad
2757,1.0,16686.592,-102102.89,295190.72,-531436.5,662357.25,-592920.8,373433.3,-150412.22,29444.922,-150.93127,sad
2758,1.0,-5.2695065,14.142053,-25.950768,36.17608,-39.936363,35.294044,-24.648556,13.013853,-4.661861,0.84460473,sad
2759,1.0,-4.431782,10.582852,-18.051617,23.909716,-25.442787,21.950333,-15.180029,8.113456,-3.0770714,0.63549805,sad
2760,1.0,-5.244052,14.261674,-26.562618,37.40173,-41.48652,36.6455,-25.462254,13.331866,-4.747167,0.86913323,sad
2761,1.0,-4.4401617,10.405936,-17.486506,23.066053,-24.574425,21.317316,-14.8969145,8.1152725,-3.1328595,0.6348102,sad
2762,1.0,-4.0539784,9.089767,-15.106982,19.808575,-20.997139,18.190298,-12.701367,6.9424324,-2.750816,0.5960887,sad
2763,1.0,-5.402518,14.870761,-27.751034,38.95543,-42.93675,37.568787,-25.729568,13.152365,-4.5012493,0.77750987,sad
2764,1.0,-4.944086,12.732915,-22.74302,30.848793,-32.949974,27.948942,-18.516834,9.132275,-2.9753041,0.4685664,sad
2765,1.0,-4.742555,11.916166,-21.104832,28.937366,-31.755836,28.093433,-19.875458,10.837425,-4.119532,0.8228235,sad
2766,1.0,-4.526495,11.132914,-19.424534,26.186993,-28.245028,24.554657,-17.040634,9.079664,-3.3907194,0.68914896,sad
2768,1.0,-4.8939223,12.593868,-22.662294,31.39338,-34.728752,30.97557,-22.046608,12.052007,-4.5871925,0.9155588,sad
2769,1.0,-5.1618977,13.979597,-25.974684,36.537365,-40.614487,36.073666,-25.29847,13.408305,-4.862505,0.9244009,sad
2770,1.0,-3.8045506,8.235331,-13.401288,17.299618,-18.24313,15.891473,-11.302771,6.3294754,-2.5819948,0.58716315,sad
2771,1.0,25.426163,-141.43878,374.47757,-661.8139,867.9981,-876.3853,682.1172,-396.12372,155.96054,-31.223438,sad
2772,1.0,0.27727127,-15.396585,52.43625,-102.577934,142.3501,-150.11261,121.623505,-73.05802,29.327427,-5.8712373,sad
2773,1.0,-4.5975065,11.328459,-19.60399,26.14746,-28.076391,24.519186,-17.15144,9.175795,-3.417678,0.68263113,sad
2778,1.0,-4.8940134,12.505407,-22.289265,30.551273,-33.43531,29.501366,-20.742344,11.161428,-4.1615715,0.80832946,sad
